ID,URL,NAME,ADDRESS,CITY,SCHOOL_TYPE,LEVEL_CODE
eb607964-e93a-419d-a1da-70deef8afb15,https://educationdestinationasia.com/school/the-olympia-schools,The Olympia Schools,Hanoi,Hanoi,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
85f368d3-4a20-4329-a5ad-fa756f63a9f7,https://educationdestinationasia.com/school/kumamoto-international-school,Kumamoto International School,Kumamoto,Kumamoto,Primary Schools,p
50efc59d-d631-4ba2-ac68-5953b1921f17,https://educationdestinationasia.com/school/al-kamal-american-international-school,Al Kamal American International School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
9749ea21-2723-49a0-92a5-d93294b00960,https://educationdestinationasia.com/school/asia-pacific-schools,Asia Pacific Schools,"Subang Jaya, Selangor",Subang Jaya,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
a454f435-4d6c-48b9-a036-7c8c6e369d62,https://educationdestinationasia.com/school/grace-international-school,Grace International School,Chiang Mai,Chiang Mai,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
953fd5e6-0d66-46c2-8888-c09dad6ba60c,https://educationdestinationasia.com/school/belvedere-british-school,Belvedere British School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
2f7e0c49-faf0-436c-b7a4-aa15dcba5b75,https://educationdestinationasia.com/school/campus-rangers-international-school,Campus Rangers International School,"Kuala Lumpur City, Kuala Lumpur",Kuala Lumpur City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
14fbefb0-0ce0-47ed-b5c1-d44895a1e931,https://educationdestinationasia.com/school/promise-an-international-school,Promise - An International School,Myanmar,Myanmar,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
42b1336b-7125-447d-ae3a-af94a610ceee,https://educationdestinationasia.com/school/stamford-american-international-school,Stamford American International School,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
4ff75d3f-c0fc-4382-8e46-bd585dcef65b,https://educationdestinationasia.com/school/harrow-international-school-beijing,Harrow International School Beijing,Beijing,Beijing,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
c85a0050-4867-472b-9d59-ef8907eed322,https://educationdestinationasia.com/school/the-international-school-of-choueifat-isc-dubai,The International School of Choueifat (ISC) – Dubai,"Dubai | Abu Dhabi, United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE)",Dubai | Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
68a855c8-7621-4dc0-9fd7-c28c0ebc917a,https://educationdestinationasia.com/school/california-prep-international-school,California Prep International School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
4483f320-2026-48ca-ae7f-eaa7d97793e5,https://educationdestinationasia.com/school/thai-sikh-international-school,Thai-Sikh International School (Senior School / Bearing Campus),Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
d83fe9da-0dfe-4660-b26b-58014b017968,https://educationdestinationasia.com/school/baseerah-international-school,Baseerah International School,"Gombak, Selangor",Gombak,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
38ec4ba4-b7e4-4038-aab7-bccde88e4ae4,https://educationdestinationasia.com/school/international-school-of-the-sacred-heart,International School of the Sacred Heart,Tokyo,Tokyo,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e6935641-6478-4a1e-853d-7cfdb26b8b92,https://educationdestinationasia.com/school/didyasarin-international-school-bangkok,D-PREP International School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
3f94404a-4d14-46e8-b837-b13e875af158,https://educationdestinationasia.com/school/access-international-academy-ningbo,Access International Academy - Ningbo,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
5709003f-322d-49b4-84a9-97896d83da2a,https://educationdestinationasia.com/school/kohana-international-school,"Kohana International School, Kawasaki",Yokohama,Yokohama,Preschool/Kindergarten,k
8e17fda5-17b1-41c9-b234-35d16a13910e,https://educationdestinationasia.com/school/west-yas-academy,West Yas Academy,Abu Dhabi,Abu Dhabi,Primary Schools,p
2eee5f3a-1e71-4bff-8660-a02c6d80ffa2,https://educationdestinationasia.com/school/beijing-shuren-ribet-private-school,Beijing Shuren-Ribet Private School,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
fb8c0174-578b-4c0d-952f-850f889c721b,https://educationdestinationasia.com/school/raffles-world-academy,Raffles World Academy,Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
b62c75b5-a134-470f-8514-a0a6bf309f3c,https://educationdestinationasia.com/school/austin-heights-international-school,Austin Heights Private &  International Schools,"Johor Bahru, Johor",Johor Bahru,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
a9c06c56-12f9-49ce-bbf8-8c373c2040f1,https://educationdestinationasia.com/school/tenby-schools-penang,Tenby Schools Penang,"George Town, Pulau Pinang",George Town,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
af2c2850-6982-40ea-888f-59d296c1afd9,https://educationdestinationasia.com/school/doha-british-school,Doha British School,Doha | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE),Doha | United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
837528d7-0104-4d3f-90a7-32afa408f0ff,https://educationdestinationasia.com/school/shekou-international-school-secondary-school,Shekou International School (Secondary School),Shenzhen,Shenzhen,Secondary Schools,s
ded7451e-2b3d-4b38-af6d-e5cf607266b5,https://educationdestinationasia.com/school/tohoku-international-school,Tohoku International School,Sendai,Sendai,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
b79c0fdb-84c9-42b7-bd9e-bc4d5d07ba68,https://educationdestinationasia.com/school/busan-foreign-school,Busan Foreign School,Busan,Busan,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
c9ab5824-eab0-4d7e-8e91-80a028f8d06b,https://educationdestinationasia.com/school/beijing-biss-international-school,Beijing BISS International School,Beijing,Beijing,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
1cd59393-4672-40ee-a536-1f6fc8cd88ad,https://educationdestinationasia.com/school/king-s-college-international-school-bangkok,King’s College International School Bangkok,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
4425cb84-77f6-44ce-8e9c-ce749adb1a67,https://educationdestinationasia.com/school/international-christian-school-pyongtaek,International Christian School Pyongtaek,Pyeongtaek,Pyeongtaek,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
cf1bce9f-5b5c-457b-8b59-7080bb0ab32c,https://educationdestinationasia.com/school/melaka-international-school,Melaka International School,"Melaka City, Melaka",Melaka City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
7a06c860-1556-4865-a4c1-59c01dd6e775,https://educationdestinationasia.com/school/north-cross-xinhe-school,North Cross-Xinhe School,China,China,,
c9582895-176e-4ced-a6e9-34204901f9ac,https://educationdestinationasia.com/school/doha-college,Doha College,Qatar,Qatar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
56e155b6-85bb-4408-8ea0-f9e1ffe46fbb,https://educationdestinationasia.com/school/springdales-school-dubai,Springdales School Dubai,Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
66e65a6d-7f92-4932-9a3f-1a82085ef17d,https://educationdestinationasia.com/school/paragon-private-and-international-school,Paragon Private and International School,"Johor Bahru, Johor",Johor Bahru,"Primary Schools, Secondary Schools","p, s"
68a78e0e-84d9-430f-9ec5-bdc414ba05cc,https://educationdestinationasia.com/school/delhi-private-school,Delhi Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Primary Schools, Secondary Schools","p, s"
f6fafb45-9cc9-4a38-830f-3fb2a2cf764a,https://educationdestinationasia.com/school/st-marks-international-school,St. Mark's International School (Rama 9 Campus),Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
88c3c963-e149-446c-8b69-ca6c96075eea,https://educationdestinationasia.com/school/cambridge-high-school-abu-dhabi,Cambridge High School Abu Dhabi,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e141552c-8620-4661-9af1-42ace6e19a86,https://educationdestinationasia.com/school/al-mamoura-academy,Al Mamoura Academy,Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
14911382-4bf4-48a1-8cfc-98384e2d83a2,https://educationdestinationasia.com/school/shanghai-world-foreign-language-middle-school,Shanghai World Foreign Language Middle School,Shanghai,Shanghai,,
a9cbf7bf-c7b8-4de9-a134-cb46a89d3979,https://educationdestinationasia.com/school/kais-high-school,KAIS International School,Tokyo,Tokyo,"Secondary Schools, Pre-University","s, pu"
163f6b3e-daa2-48ef-aedf-41558842d9c4,https://educationdestinationasia.com/school/systems-little-house-kindergarten-starlake-hanoi,Systems Little House Kindergarten- Starlake Hanoi,Hanoi,Hanoi,Preschool/Kindergarten,k
496fd4ae-b487-4cd6-b776-b98607b44b2d,https://educationdestinationasia.com/school/gems-our-own-high-school-al-warqa,"GEMS Our Own High School, Al Warqa",United Arab Emirates (UAE),United Arab Emirates (UAE),"Primary Schools, Secondary Schools","p, s"
c4ed4986-bf0a-47fb-a486-1f2b490d4b9e,https://educationdestinationasia.com/school/network-international-school-early-years-and-primary,Network International School - Early Years and Primary,Myanmar,Myanmar,"Preschool/Kindergarten, Primary Schools","k, p"
1b4d2822-9ba4-4d0e-a006-4b26bdc582b4,https://educationdestinationasia.com/school/global-academy-international,Global Academy International,"Doha | Doha, Qatar",Doha | Doha,"Preschool/Kindergarten, Primary Schools","k, p"
d1aee8b2-371d-41a2-9fda-8db3f0975986,https://educationdestinationasia.com/school/emirates-international-school-eis-jumeirah,Emirates International School (EIS) Jumeirah,United Arab Emirates (UAE) | United Arab Emirates (UAE),United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d622dfd3-a7af-4a84-af64-acd9052fe7b9,https://educationdestinationasia.com/school/ruamrudee-international-school,Ruamrudee International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
9b70f864-57b0-4ef8-a266-8b1c49813678,https://educationdestinationasia.com/school/temasek-independent-school,Temasek Independent School,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
8c6e1db6-fcdf-41c2-800a-e4a1b8cfea78,https://educationdestinationasia.com/school/newton-international-academy-barwa-city,Newton International Academy Barwa City,Qatar | Qatar,Qatar | Qatar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
c089f0eb-c667-4ea4-8870-630d62f70383,https://educationdestinationasia.com/school/abc-private-school,ABC Private School,Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
cbe7d4a4-cec2-417f-a977-96ae20ea86f6,https://educationdestinationasia.com/school/hillside-collegiate-international-school,Hillside Collegiate International School,South Korea,South Korea,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
befd9645-86c2-4ae6-9050-6553b7e01e83,https://educationdestinationasia.com/school/michael-e-debakey-high-school-qatar,Michael E. Debakey High School - Qatar,Doha,Doha,Secondary Schools,s
d61b7892-0bf9-4d18-b030-4f46baf09184,https://educationdestinationasia.com/school/dubai-international-academy,Dubai International Academy,Dubai,Dubai,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
b2baaf5e-66ba-4505-a913-560125785984,https://educationdestinationasia.com/school/myanmar-international-academy,Myanmar International Academy,Myanmar,Myanmar,"Preschool/Kindergarten, Primary Schools","k, p"
53c77652-03b4-4cdb-ba23-88b414eddb05,https://educationdestinationasia.com/school/straits-international-school-rawang-campus,Straits International School Rawang,"Rawang, Selangor",Rawang,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d1d87ed2-b55d-40c3-a875-69e0a71d538f,https://educationdestinationasia.com/school/rosie-marie-academy,Rosie Marie Academy,Thailand,Thailand,"Primary Schools, Secondary Schools","p, s"
9900125d-1219-4c03-a874-e3f29a72bd5c,https://educationdestinationasia.com/school/kingston-school,Kingston School,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e6d62410-ed64-403d-a7da-b721c591bba4,https://educationdestinationasia.com/school/al-salam-private-school,Al Salam Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
2059bf01-fd2c-449f-9e10-bf12f0dc7a98,https://educationdestinationasia.com/school/beanstalk-international-kindergarten,Beanstalk International Kindergarten,China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China,China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China,Preschool/Kindergarten,k
adcd13ac-8e86-469f-9c32-419083696eaf,https://educationdestinationasia.com/school/ikuei-nishi-jr-and-sr-high-school,Ikuei Nishi Jr. & Sr. High School,Nara,Nara,"Secondary Schools, Pre-University","s, pu"
228b0cd9-9887-4a9b-92cd-27fe6a3ac104,https://educationdestinationasia.com/school/blyth-academy-qatar,Blyth Academy Qatar,Doha,Doha,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
71f7482d-4c9f-428f-96f7-428538a4587a,https://educationdestinationasia.com/school/sai-sishya-international-school,Sai Sishya International School,Tokyo,Tokyo,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
52816dd8-ee17-4f87-9698-87d739642fe5,https://educationdestinationasia.com/school/the-royal-academy-ajman,"The Royal Academy, Ajman",United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
5a89f7a8-bd71-4b34-a1ff-dab7a641b44a,https://educationdestinationasia.com/school/delhi-private-school,Delhi Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Primary Schools, Secondary Schools","p, s"
02972eb3-42ed-44bb-a28b-bc76b3310afb,https://educationdestinationasia.com/school/korea-kent-foreign-school,Korea Kent Foreign School,Seoul,Seoul,"Secondary Schools, Primary Schools, Preschool/Kindergarten","s, p, k"
6958aedd-f476-4608-a10c-3d3d5f145ffa,https://educationdestinationasia.com/school/victoria-international-school,Victoria International School,"Banting, Selangor",Banting,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
83251034-22ff-4ec5-b332-56a9261ccbdd,https://educationdestinationasia.com/school/al-maha-academy-for-girls,Al Maha Academy For Girls,Doha,Doha,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
f57420bd-ad64-472a-96a7-96817d4ab91f,https://educationdestinationasia.com/school/shenyang-no-2-sino-canadian-high-school,Shenyang No 2 Sino-Canadian High School,China,China,,
daff0889-8f4c-483d-8f38-68f1e76fc262,https://educationdestinationasia.com/school/dulwich-international-high-school-suzhou,Dulwich International High School Suzhou,China,China,,
44e7a277-c8b8-4747-80f0-06a63fb1d3b3,https://educationdestinationasia.com/school/the-abc-international-school-saigon-south-campus-3-secondary,The ABC International School - Saigon South Campus 3 (Secondary),Vietnam,Vietnam,Secondary Schools,s
c2be8104-a3ce-4ad6-9bb2-e13a6f8966e2,https://educationdestinationasia.com/school/hollandse-school,Hollandse School,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools","k, p"
e2175367-49e3-4a8e-9384-f6cf431685ca,https://educationdestinationasia.com/school/gems-our-own-english-high-school-dubai-ood,GEMS Our Own English High School Dubai (OOD),Dubai | United Arab Emirates (UAE),Dubai | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
de5eb299-b59b-40e0-8a03-c13fc8170b0c,https://educationdestinationasia.com/school/didyasarin-international-school-bangkok,D-PREP International School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
d779e6e3-28b4-478c-8b4e-48dd8a54014b,https://educationdestinationasia.com/school/cempaka-group-of-schools,Cempaka Schools,"Kuala Lumpur City, Kuala Lumpur | Cheras, Selangor",Kuala Lumpur City,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
b1d59bcb-3c94-471c-956e-aa5356f1a004,https://educationdestinationasia.com/school/st-paul-american-school-hanoi,St Paul American School Hanoi,Hanoi,Hanoi,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
c5289c6b-3db0-4b3a-a10c-724beebaff50,https://educationdestinationasia.com/school/asian-international-school-thaivanlung-campus,Asian International School - Thaivanlung Campus,Ho Chi Minh City,Ho Chi Minh City,"Primary Schools, Secondary Schools","p, s"
